job_id,job_name,update_time,com_name,salary,workplace,job_exp,job_edu,job_rent,company_type,company_size,job_welfare,company_ind,job_info,job_type
150,算法工程师-数据分析方向,01-03发布,广东智能无人系统研究院,1.5-3万,武汉·东湖新技术产业开发区,无需经验,大专,,民营,,,学术/科研,,
151,多传感器融合算法工程师1人,12-27发布,广州裕康医疗器械,2-4万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,医疗设备/器械,,
152,软件开发项目经理,12-20发布,广州融朋信息科技,1.8-2.2万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
153,软件集成测试,12-22发布,AMARIS摩芮思科技咨询（上海）,1-1.3万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,专业服务(咨询、人力资源、财会),,
154,上海技术支持工程师（视觉系统）,12-30发布,东莞市拓能电子科技,1-1.5万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,,,
155,生物算法工程师,12-06发布,广州女娲生命科技,1.2-2.5万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,制药/生物工程,,
156,大数据开发工程师,12-28发布,广东爱依服商贸,2-4万·13薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,服装/纺织/皮革,,
157,研发总监/经理/主管,12-27发布,广州裕康医疗器械,2.5-5万·13薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,医疗设备/器械,,
158,数据专员,12-26发布,骆驼服饰,3.5-4千,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,服装/纺织/皮革,,
159,少儿编程老师,01-04发布,网易,8千-1.3万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,网络游戏,,
160,DBA,01-04发布,亚信科技（中国）,8千-1.5万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
161,算法工程师,11-29发布,高新兴科技集团,2-3万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机服务(系统、数据服务、维修),,
162,机器人算法工程师,12-27发布,广州裕康医疗器械,1.5-3万·13薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,医疗设备/器械,,
163,机器视觉软件工程师（halcon）,12-13发布,广州市易鸿智能装备,1-1.8万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,仪器仪表/工业自动化,,
164,机器学习工程师,01-04发布,友邦资讯科技（广州）,1.8-2.5万·13薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
165,大数据工程师助理/包住,12-10发布,广州昊天互联网科技信息服务,6-9千,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
166,高级数据分析师,12-21发布,广州市博汇数码科技,1-2万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
167,DBA高级数据工程师,01-03发布,天翼物联科技,30-40万/年,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,通信/电信运营、增值服务,,
168,资深图像算法工程师,01-04发布,广东粤港澳大湾区协同创新研究院,2.5-3.5万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,学术/科研,,
169,2023年校招-助理临床统计程序师,01-04发布,中山康方生物医药,7千-1.2万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,制药/生物工程,,
170,高级数据分析师,12-24发布,广州市博汇数码科技,1-2万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
171,ETL工程师,01-03发布,广东德信行信用管理,1-1.4万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
172,安全开发工程师,11-15发布,数字广东网络建设,1.7-3万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
173,数字孪生应用技术员S,11-16发布,北京波瑞芯工程技术研究院,1.5-3万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,互联网/电子商务,,
174,高级数据分析师,12-25发布,广州市博汇数码科技,1-2万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
175,系统运维工程师,11-30发布,广州康大教育科技投资,1.5-1.8万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,教育/培训/院校,,
176,ERP数据分析专员,01-04发布,广州伊思特服饰,4-7千·13薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,服装/纺织/皮革,,
177,后端开发工程师,01-04发布,广东卓越土地房地产评估咨询,6-9千·13薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,房地产,,
178,数据工程师,12-30发布,广州市埃特斯通讯设备,1.3-1.8万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,通信/电信/网络设备,,
179,人工智能算法工程师,01-03发布,中海（广州）企业管理,1.5-2.5万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
180,图像算法工程师,01-03发布,广州赛灵力科技,1.2-2.4万·13薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
181,少儿编程教学主管（五险一金）,01-04发布,网易,8千-1.5万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,网络游戏,,
182,Business Analyst (SQL),12-30发布,欧泰普（上海）科技,8千-1.3万·13薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,专业服务(咨询、人力资源、财会),,
183,初级AI算法工程师（广州）,12-21发布,凯通科技,8千-1.2万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
184,系统管理岗,11-26发布,广州银行信用卡中心,8千-1万·13薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,银行,,
185,自动化软件开发工程师,12-27发布,京信通信技术（广州）,1.2-2万·14薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
186,机械臂算法工程师,01-04发布,广州煌牌自动设备,2.5-4万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,仪器仪表/工业自动化,,
187,图像算法工程师,01-04发布,广州唐硕科技,1.5-2.5万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
188,数据开发/ETL/加班少/入职买五险,01-04发布,深圳市睿服科技,1.5-1.8万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
189,中高级AI算法工程师（广州）,12-21发布,凯通科技,1.3-2.5万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
190,数据分析师,11-14发布,广州宸祺出行科技,1.5-2.5万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,汽车,,
191,软件开发工程师(双休五险一金）,01-04发布,三盈（广州）首饰,1-1.5万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,奢侈品/收藏品/工艺品/珠宝,,
192,CAE软件开发工程师,12-02发布,上海数巧信息科技,1.5-2.2万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
193,中高级运维工程师,01-04发布,广州乐炫网络科技,1.5-2.2万·13薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,网络游戏,,
194,linux应用工程师,11-08发布,广州维高集团,1.5-3万·13薪,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,汽车零配件,,
195,系统工程师（NZ220076）,12-04发布,广东南电智控系统,7千-1万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机服务(系统、数据服务、维修),,
196,数据挖掘工程师,11-07发布,中移互联网,20-35万/年,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,互联网/电子商务,,
197,数据分析助理,12-10发布,杭州星辰艾特科技,7-9千,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,计算机软件,,
198,DSP软件工程师,12-15发布,广州飞达音响,1.2-1.8万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,电子技术/半导体/集成电路,,
199,测试工程师,01-04发布,广州市正佳科技服务集团,8千-1.5万,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,互联网/电子商务,,
200,数据建模,11-07发布,中移互联网,20-35万/年,广州·黄埔区,5-7年,本科,,民营 , 少于50人,,互联网/电子商务,,
201,系统运维工程师（高级）,01-04发布,广州慧扬健康科技,1.1-2万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
202,运营数据分析及创新支持,12-23发布,友邦人寿保险有限公司广东,8千-1万·15薪,广州·天河区,5-7年,本科,,民营 , 150-500人,,保险,,
203,后端高级开发工程师,11-19发布,海南钦诚软件技术,1.5-2.1万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
204,运筹优化高级算法工程师（广州）,01-04发布,北京清能互联科技,2.5-5万,广州·天河区,5-7年,本科,,民营 , 150-500人,,,,
205,质量研究工程师/技术支持工程师,01-04发布,广东省质量发展促进会,8.5千-1万,广州·天河区,5-7年,本科,,民营 , 150-500人,,政府/公共事业,,
206,大数据实习生/五险一金,12-06发布,广州博锐信息技术,6-9千,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
207,ETL开发工程师,12-17发布,深圳市睿服科技,1.1-2万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
208,3D视觉工程师,01-01发布,超音速人工智能科技,1.8-3.5万,广州·天河区,5-7年,本科,,民营 , 150-500人,,仪器仪表/工业自动化,,
209,数据分析师,12-30发布,佛山市海天调味食品,8千-1万·13薪,广州·天河区,5-7年,本科,,民营 , 150-500人,,快速消费品(食品、饮料、化妆品),,
210,软件测试工程师,01-04发布,广州中科云图智能科技,1.2-2万·13薪,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
211,大数据开发工程师,01-04发布,海南钦诚软件技术,1.3-2.5万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
212,ETL开发工程师,12-17发布,深圳市睿服科技,1.1-2万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
213,算法工程师（剂量预测）,01-04发布,广州柏视医疗科技,1.3-2.6万·13薪,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机服务(系统、数据服务、维修),,
214,测试开发,12-14发布,上海兆殷特科技,1.5-3万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
215,生信工程师,01-03发布,时夕（广州）生物科技,1.2-2.4万,广州·天河区,5-7年,本科,,民营 , 150-500人,,制药/生物工程,,
216,数据开发工程师,01-04发布,恩士迅信息科技（中国）有限责任,1.5-3万·13薪,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
217,数据治理工程师,12-15发布,消费者报道杂志社,4-8千,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
218,数据治理工程师,12-13发布,广州芳禾数据,1.5-2万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
219,软件工程师,11-24发布,超音速人工智能科技,1.5-3万,广州·天河区,5-7年,本科,,民营 , 150-500人,,仪器仪表/工业自动化,,
220,计算机算法工程师,11-11发布,广西慧云信息技术,2-3万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
221,编程教授,12-21发布,好未来教育（原学而思教育),3-4万,广州·天河区,5-7年,本科,,民营 , 150-500人,,互联网/电子商务,,
222,ETL工程师,12-10发布,广州雪福科技信息,7千-1.1万,广州·天河区,5-7年,本科,,民营 , 150-500人,,互联网/电子商务,,
223,pc软件工程师,12-13发布,广东先导稀材,1-2万,广州·天河区,5-7年,本科,,民营 , 150-500人,,原材料和加工,,
224,软件测试工程师,01-04发布,广州翔蓝企业管理顾问,9千-1.5万,广州·天河区,5-7年,本科,,民营 , 150-500人,,专业服务(咨询、人力资源、财会),,
225,OPC资深、主任工程师,01-04发布,锐立平芯微电子（广州）有限责任,2.5-5万,广州·天河区,5-7年,本科,,民营 , 150-500人,,电子技术/半导体/集成电路,,
226,软件测试,12-14发布,上海兆殷特科技,1.5-3万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
227,机器视觉工程师,12-29发布,惠州市百思达精密机械,1.5-2.5万·14薪,广州·天河区,5-7年,本科,,民营 , 150-500人,,机械/设备/重工,,
228,RPA开发工程师-影刀,01-04发布,广东莲藕健康科技,8千-1万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机服务(系统、数据服务、维修),,
229,自动化测试工程师,11-11发布,广州猿码软件科技,7千-1.2万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
230,逆向工程师,01-03发布,广州铂锐盛途科技,1.3-2万,广州·天河区,5-7年,本科,,民营 , 150-500人,,网络游戏,,
231,测试开发/周末双休/五险一金,01-04发布,深圳市睿服科技,1-1.4万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
232,软件工程师（双休+五险一金+年终奖）,01-03发布,上海宝信软件股份有限公司湛江,5千-1万·13薪,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
233,中级测试工程师,12-13发布,广州芳禾数据,1.2-1.5万,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
234,数据分析师,11-29发布,广州市朵以服饰,7-9千,广州·天河区,5-7年,本科,,民营 , 150-500人,,服装/纺织/皮革,,
235,大数据工程师助理/包住,12-07发布,广州博锐信息技术,6-9千,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
236,大数据开发实习生,12-09发布,广州雪福科技信息,6-8千,广州·天河区,5-7年,本科,,民营 , 150-500人,,互联网/电子商务,,
237,临床统计程序师I/II,11-25发布,中山康方生物医药,1-1.7万,广州·天河区,5-7年,本科,,民营 , 150-500人,,制药/生物工程,,
238,医疗器械系统测试工程师,12-26发布,广州市显浩医疗设备,6-8千,广州·天河区,5-7年,本科,,民营 , 150-500人,,医疗设备/器械,,
239,信息安全工程师,12-28发布,广东创能科技,1-2万,广州·天河区,5-7年,本科,,民营 , 150-500人,,互联网/电子商务,,
240,数据分析员,01-04发布,广东智合会计师事务所,7千-1万,广州·天河区,5-7年,本科,,民营 , 150-500人,,会计/审计,,
241,数据挖掘/建模工程师,12-16发布,美宜佳控股,2-4万·13薪,广州·天河区,5-7年,本科,,民营 , 150-500人,,批发/零售,,
242,图像算法工程师,12-13发布,广州广电运通金融电子,1-1.5万·14薪,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
243,数据分析师,01-04发布,广东泰迪智能科技,8-15万/年,广州·天河区,5-7年,本科,,民营 , 150-500人,,计算机软件,,
244,2023年校招-助理临床数据管理员,01-04发布,中山康方生物医药,7千-1.2万,广州·天河区,5-7年,本科,,民营 , 150-500人,,制药/生物工程,,
245,大数据运维工程师,11-22发布,奥动新能源汽车科技,2-3万,广州·天河区,5-7年,本科,,民营 , 150-500人,,新能源,,
246,生物AI算法工程师,11-14发布,广州赛业百沐生物科技,1.3-1.7万,广州·天河区,5-7年,本科,,民营 , 150-500人,,制药/生物工程,,
247,云计算工程师,12-12发布,广州掌动智能科技,1-1.5万,广州·天河区,5-7年,本科,,民营 , 150-500人,,互联网/电子商务,,
248,AI深度学习图像算法工程师,11-25发布,广州市顶丰自动化设备,2.5-3万·13薪,广州·天河区,5-7年,本科,,民营 , 150-500人,,仪器仪表/工业自动化,,
249,后端开发工程师,12-20发布,广东正超电气,8千-1.2万,广州·天河区,5-7年,本科,,民营 , 150-500人,,仪器仪表/工业自动化,,
250,研发助理工程师（移动机器人方向）,11-21发布,广州慧谷动力科技,8千-1.2万,广州·天河区,5-7年,本科,,民营 , 150-500人,,电子技术/半导体/集成电路,,
251,数据分析师,12-25发布,广州灵思互联网科技,1-1.5万,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
252,大数据开发实习生,12-09发布,广州昊天互联网科技信息服务,5-9千,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
253,数据分析助理（双休+社保）,12-31发布,深圳市中普传媒,7千-1.2万,广州·天河区,3-4年,大专,,民营 , 少于50人,,互联网/电子商务,,
254,信息系统工程师,12-31发布,三菱电机（广州）压缩机,6-8千,广州·天河区,3-4年,大专,,民营 , 少于50人,,,,
255,数据分析师,11-17发布,广州健新科技有限责任,1-1.5万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
256,Data Scientist,01-04发布,友邦资讯科技（广州）,1.5-1.8万,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
257,全栈工程师,12-29发布,超音速人工智能科技,1.5-2万,广州·天河区,3-4年,大专,,民营 , 少于50人,,仪器仪表/工业自动化,,
258,量化研究员,01-03发布,广州亿牛信息科技,7千-1万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,多元化业务集团公司,,
259,图像处理算法工程师,11-28发布,广州市顶丰自动化设备,2-3万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,仪器仪表/工业自动化,,
260,软件测试主管,12-18发布,广州宜健邦科技,1.2-2万,广州·天河区,3-4年,大专,,民营 , 少于50人,,贸易/进出口,,
261,少儿编程讲师,11-27发布,广东智德力国际教育科技,8千-1万,广州·天河区,3-4年,大专,,民营 , 少于50人,,学术/科研,,
262,运维工程师(Z9851),01-04发布,广州安必平医药科技,7千-1万,广州·天河区,3-4年,大专,,民营 , 少于50人,,制药/生物工程,,
263,高级测试工程师,01-03发布,广州鼎甲计算机科技,1.5-2万,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
264,BI数据分析师,11-29发布,广东尚品营养健康管理科技,8千-1.5万,广州·天河区,3-4年,大专,,民营 , 少于50人,,贸易/进出口,,
265,运维工程师,01-04发布,广东南芯医疗科技,1-1.8万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,制药/生物工程,,
266,大数据开发工程师,11-08发布,海南钦诚软件技术,1.3-1.6万,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
267,软件工程师（后台搭建和数据库管理）,11-08发布,广州广华智电科技,1.2-1.8万,广州·天河区,3-4年,大专,,民营 , 少于50人,,仪器仪表/工业自动化,,
268,ETL工程师,11-22发布,和元达信息科技,8千-1.2万,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
269,图像算法工程师,12-13发布,广东触电传媒科技,1.8-2.4万,广州·天河区,3-4年,大专,,民营 , 少于50人,,互联网/电子商务,,
270,量化研究员,12-13发布,广州经传信息科技,8千-1.5万,广州·天河区,3-4年,大专,,民营 , 少于50人,,金融/投资/证券,,
271,数据分析高级工程师 (MJ000065),01-04发布,广州美维电子,1-1.5万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,电子技术/半导体/集成电路,,
272,雷达数据处理工程师,01-04发布,广东纳睿雷达科技,1.4-2.8万·16薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,电子技术/半导体/集成电路,,
273,Cloud Security Engineer,11-21发布,信必优(深圳)信息技术,1.8-2.3万,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
274,数据分析师,11-19发布,京东商城华南区域,1-1.5万,广州·天河区,3-4年,大专,,民营 , 少于50人,,互联网/电子商务,,
275,Software Test Engineer,01-03发布,希尔思仪表（深圳）,1.5-2万·14薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,仪器仪表/工业自动化,,
276,软件开发工程师,12-12发布,外资500强知名银行,1.5-2.5万,广州·天河区,3-4年,大专,,民营 , 少于50人,,金融/投资/证券,,
277,互联网测试/理科生优先,12-11发布,广州雪福科技信息,6-8千,广州·天河区,3-4年,大专,,民营 , 少于50人,,互联网/电子商务,,
278,汽车仪表测试工程师,01-04发布,AMARIS摩芮思科技咨询（上海）,1-1.5万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,专业服务(咨询、人力资源、财会),,
279,后端开发负责人,01-04发布,广州雅米科技,2-4万,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
280,C++中高级开发工程师,01-04发布,广州柏视医疗科技,1.6-2.7万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机服务(系统、数据服务、维修),,
281,测试工程师,12-09发布,广州市建筑科学研究院集团,8千-1万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,建筑/建材/工程,,
282,深度学习图像算法工程师,12-13发布,广州市易鸿智能装备,1.5-2.5万,广州·天河区,3-4年,大专,,民营 , 少于50人,,仪器仪表/工业自动化,,
283,（储备）产品开发工程师（20-22届-往届校招硕士）,12-15发布,广州嘉为科技,1.4-1.6万,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
284,中级大数据开发工程师,12-12发布,深圳市证通电子,1.2-1.8万,广州·天河区,3-4年,大专,,民营 , 少于50人,,电子技术/半导体/集成电路,,
285,开发运维工程师,12-24发布,广州百川网络技术,1-1.8万,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
286,软件运维工程师,12-26发布,广州智威智能科技,8千-1.5万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机服务(系统、数据服务、维修),,
287,伺服算法工程师,01-04发布,广州煌牌自动设备,2.5-4.5万,广州·天河区,3-4年,大专,,民营 , 少于50人,,仪器仪表/工业自动化,,
288,视觉算法工程师,01-04发布,广东大冶摩托车技术,1-1.8万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,机械/设备/重工,,
289,自动化测试工程师,12-15发布,广州凯媒通讯技术,1-2万,广州·天河区,3-4年,大专,,民营 , 少于50人,,通信/电信/网络设备,,
290,数据建模工程师,01-04发布,宜通世纪科技,7-9千,广州·天河区,3-4年,大专,,民营 , 少于50人,,通信/电信运营、增值服务,,
291,算法工程师-数据分析方向,11-09发布,广东智能无人系统研究院,1.5-3万,广州·天河区,3-4年,大专,,民营 , 少于50人,,学术/科研,,
292,运维工程师,12-23发布,广州嘉为科技,1.2-1.6万,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
293,数据开发工程师,12-20发布,恩士迅信息科技（中国）有限责任,1.5-3万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
294,金融/医学数据分析师,12-27发布,成都智极数据科技,200元/小时,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
295,ROS开发工程师,01-04发布,广东大冶摩托车技术,1.5-3万·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,机械/设备/重工,,
296,初级软件测试工程师,11-11发布,广州猿码软件科技,5-7千·13薪,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
297,人工智能研究员（生物医学/六险一金/双休）,12-13发布,兆瑞医学（深圳）,1.5-2万,广州·天河区,3-4年,大专,,民营 , 少于50人,,医疗设备/器械,,
298,武汉UE4开发工程师,01-02发布,武汉八维时空信息技术,1-2万,广州·天河区,3-4年,大专,,民营 , 少于50人,,建筑/建材/工程,,
299,算法工程师,12-30发布,厦门兴联智控科技,1.5-2万,广州·天河区,3-4年,大专,,民营 , 少于50人,,电子技术/半导体/集成电路,,
300,技术开发负责人,12-28发布,广东保椿养老产业集团,2.5-3万,广州·天河区,3-4年,大专,,民营 , 少于50人,,计算机软件,,
301,后端开发工程师,11-30发布,广东省大湾区华南理工大学聚集诱导发光高等研究院,25-45万/年,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,学术/科研,,
302,算法工程师,12-27发布,深圳达普信科技,2.5-2.8万·13薪,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,互联网/电子商务,,
303,资深金融应用开发工程师（佛山桂城上班，提供住宿）,01-04发布,广东天波信息技术,2-3.5万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,电子技术/半导体/集成电路,,
304,控制算法工程师,01-04发布,广东寰球智能科技,2-4万·15薪,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,,,
305,数据分析师,12-23发布,广州柏为科技,8千-1.2万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,互联网/电子商务,,
306,大数据BI分析工程师,01-03发布,广州顺丰速运,1.3-2万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,交通/运输/物流,,
307,测试技术员（广州花都区）,12-02发布,睿合科技,7千-1万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,电子技术/半导体/集成电路,,
308,软件测试工程师,12-02发布,广发银行股份有限公司信用卡中心,1.5-2.5万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,银行,,
309,Java开发工程师,01-02发布,中芯国科（广东）智能制造系统,8千-1.2万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,电子技术/半导体/集成电路,,
310,软件配置管理工程师（学信网本科）,11-18发布,上海润和信息技术服务,1.5-1.8万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机软件,,
311,软件架构师,01-04发布,广州中长康达信息技术,2-3万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机服务(系统、数据服务、维修),,
312,算法工程师,01-04发布,上海新炬网络信息技术,2-3万·13薪,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机服务(系统、数据服务、维修),,
313,高级数据分析师,12-01发布,广东参之源健康科技,1-1.8万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,互联网/电子商务,,
314,SaaS架构师（非外包，CTO方向）,11-29发布,广州市朵以服饰,2.5-3万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,服装/纺织/皮革,,
315,人工智能课程研发员,01-03发布,广州粤嵌通信科技,1.5-2.5万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,教育/培训/院校,,
316,数据工程师,11-24发布,航天精一（广东）信息科技,7千-1.3万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机软件,,
317,数据分析师,01-04发布,广州市幸福网络技术,6千-1.2万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机软件,,
318,安全测试工程师,12-16发布,广东阿尔创通信技术,1.1-1.5万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,通信/电信/网络设备,,
319,高级软件测试工程师,11-08发布,上海文洲信息科技,1.5-2万·13薪,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,通信/电信/网络设备,,
320,测试工程师,11-25发布,广州昊誉信息科技,6-8千,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机软件,,
321,VBA流程及数据建模工程师,12-22发布,广州优沃物资,1.5-2万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,快速消费品(食品、饮料、化妆品),,
322,3D视觉算法工程,11-24发布,超音速人工智能科技,1.8-3.6万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,仪器仪表/工业自动化,,
323,软件开发工程师,11-22发布,立高食品,1.2-1.6万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,快速消费品(食品、饮料、化妆品),,
324,初中级软件测试工程师,11-22发布,北京特微智能科技,6千-1万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机软件,,
325,运维工程师,12-14发布,广州泓聆信息科技,7千-1.1万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机软件,,
326,RPA开发工程师,01-03发布,友邦资讯科技（广州）,1.3-2.6万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机软件,,
327,脑电算法工程师,12-05发布,广东人工智能与先进计算研究院,1.5-3万·13薪,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,电子技术/半导体/集成电路,,
328,算法工程师,01-03发布,琶洲实验室（黄埔）,2.5-3.5万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,学术/科研,,
329,财务分析师（电商）,12-30发布,广州进驰科技,5-8千,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,贸易/进出口,,
330,Machine Learning Engineer,11-20发布,恩士迅信息科技（中国）有限责任,1.5-3万·13薪,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机软件,,
331,测试开发工程师,12-13发布,广州广电运通金融电子,1-1.5万,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机软件,,
332,初级开发（实施）工程师,11-28发布,广东九悦科技,4-8千,广州·黄埔区,3-4年,本科,,事业单位 , 50-150人,,计算机软件,,
